 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 9.088551E+01  1.18126313E+06  1.41619382E+06  1.17671830E+06  0.00000000E+00  0.00000000E+00  2.95292354E+05
 9.046903E+01  1.18242915E+06  1.42284680E+06  1.18537637E+06  0.00000000E+00  0.00000000E+00  3.18265858E+05
 9.005571E+01  1.18756867E+06  1.43604763E+06  1.19745640E+06  0.00000000E+00  0.00000000E+00  3.20858609E+05
 8.964614E+01  1.19505848E+06  1.45236797E+06  1.21300131E+06  0.00000000E+00  0.00000000E+00  2.95676120E+05
 8.924092E+01  1.20232187E+06  1.46531353E+06  1.22716121E+06  0.00000000E+00  0.00000000E+00  2.36673380E+05
 8.883871E+01  1.20682521E+06  1.47206902E+06  1.23305668E+06  0.00000000E+00  0.00000000E+00  1.75869021E+05
 8.844011E+01  1.20604815E+06  1.47413543E+06  1.22968002E+06  0.00000000E+00  0.00000000E+00  1.90063841E+05
 8.804570E+01  1.19848912E+06  1.47310804E+06  1.22027983E+06  0.00000000E+00  0.00000000E+00  2.48216390E+05
 8.765417E+01  1.18679835E+06  1.46718445E+06  1.20918625E+06  0.00000000E+00  0.00000000E+00  3.08215617E+05
 8.726611E+01  1.17647636E+06  1.45544817E+06  1.19930674E+06  0.00000000E+00  0.00000000E+00  3.55833379E+05
 8.688207E+01  1.17337269E+06  1.44394765E+06  1.19189846E+06  0.00000000E+00  0.00000000E+00  3.84686521E+05
 8.650080E+01  1.17769015E+06  1.43610313E+06  1.18652819E+06  0.00000000E+00  0.00000000E+00  3.98241318E+05
 8.612286E+01  1.18312884E+06  1.42859484E+06  1.17997387E+06  0.00000000E+00  0.00000000E+00  4.08967336E+05
 8.574880E+01  1.18633966E+06  1.42129329E+06  1.17011861E+06  0.00000000E+00  0.00000000E+00  4.25769944E+05
 8.537739E+01  1.19141111E+06  1.41745279E+06  1.16000131E+06  0.00000000E+00  0.00000000E+00  4.48067563E+05
 8.500918E+01  1.20179112E+06  1.41590373E+06  1.15372348E+06  0.00000000E+00  0.00000000E+00  4.69957262E+05
 8.464471E+01  1.21713915E+06  1.41145749E+06  1.15048464E+06  0.00000000E+00  0.00000000E+00  4.85686359E+05
 8.428279E+01  1.23761352E+06  1.40117745E+06  1.15056544E+06  0.00000000E+00  0.00000000E+00  4.91121872E+05
 8.392451E+01  1.26499577E+06  1.38454305E+06  1.15658372E+06  0.00000000E+00  0.00000000E+00  4.85991268E+05
 8.356870E+01  1.29758337E+06  1.36336008E+06  1.16904734E+06  0.00000000E+00  0.00000000E+00  4.65321271E+05
 8.321589E+01  1.33010704E+06  1.34326222E+06  1.18469550E+06  0.00000000E+00  0.00000000E+00  4.23498720E+05
 8.286661E+01  1.35731043E+06  1.33145924E+06  1.20171081E+06  0.00000000E+00  0.00000000E+00  3.64131704E+05
 8.251970E+01  1.37674277E+06  1.32686694E+06  1.22208038E+06  0.00000000E+00  0.00000000E+00  3.03131919E+05
 8.217567E+01  1.39004558E+06  1.32329028E+06  1.24770768E+06  0.00000000E+00  0.00000000E+00  2.62364844E+05
 8.183505E+01  1.40138946E+06  1.31836293E+06  1.27589757E+06  0.00000000E+00  0.00000000E+00  2.55699184E+05
 8.149670E+01  1.41373711E+06  1.31009073E+06  1.30385988E+06  0.00000000E+00  0.00000000E+00  2.66957922E+05
 8.116114E+01  1.42785396E+06  1.29959512E+06  1.33128516E+06  0.00000000E+00  0.00000000E+00  2.67093882E+05
 8.082886E+01  1.44372914E+06  1.29131352E+06  1.35913962E+06  0.00000000E+00  0.00000000E+00  2.50109535E+05
 8.049876E+01  1.46142615E+06  1.28866717E+06  1.38774139E+06  0.00000000E+00  0.00000000E+00  2.36731846E+05
 8.017135E+01  1.48048614E+06  1.29247637E+06  1.41615417E+06  0.00000000E+00  0.00000000E+00  2.45401291E+05
 7.984711E+01  1.49777490E+06  1.29914685E+06  1.44060629E+06  0.00000000E+00  0.00000000E+00  2.59205665E+05
 7.952496E+01  1.51027885E+06  1.30479986E+06  1.45623875E+06  0.00000000E+00  0.00000000E+00  2.55920626E+05
 7.920541E+01  1.51925143E+06  1.30941921E+06  1.46103939E+06  0.00000000E+00  0.00000000E+00  2.37934381E+05
 7.888892E+01  1.52725555E+06  1.31350085E+06  1.46009654E+06  0.00000000E+00  0.00000000E+00  2.06899810E+05
 7.857445E+01  1.53361313E+06  1.31478221E+06  1.46150230E+06  0.00000000E+00  0.00000000E+00  1.62563276E+05
 7.826247E+01  1.53764369E+06  1.31139203E+06  1.47063951E+06  0.00000000E+00  0.00000000E+00  1.15616466E+05
 7.795346E+01  1.54404955E+06  1.30663815E+06  1.48920932E+06  0.00000000E+00  0.00000000E+00  7.32093710E+04
 7.764638E+01  1.55787776E+06  1.30263212E+06  1.51465867E+06  0.00000000E+00  0.00000000E+00  3.87121352E+04
 7.734172E+01  1.57592415E+06  1.30020698E+06  1.54086944E+06  0.00000000E+00  0.00000000E+00  1.48622413E+04
 7.703992E+01  1.58909690E+06  1.30094716E+06  1.56081573E+06  0.00000000E+00  0.00000000E+00  9.64939981E+02
 7.673999E+01  1.59200018E+06  1.30459970E+06  1.57140772E+06  0.00000000E+00  0.00000000E+00  3.47666177E+03
 7.644238E+01  1.58889813E+06  1.30930451E+06  1.57659726E+06  0.00000000E+00  0.00000000E+00  5.51238506E+03
 7.614754E+01  1.58504276E+06  1.31368882E+06  1.58022000E+06  0.00000000E+00  0.00000000E+00  1.54962282E+04
 7.585451E+01  1.58112115E+06  1.31851280E+06  1.58171539E+06  0.00000000E+00  0.00000000E+00  3.19113589E+04
 7.556418E+01  1.57866745E+06  1.32437102E+06  1.58110982E+06  0.00000000E+00  0.00000000E+00  4.75889463E+04
 7.527561E+01  1.57898385E+06  1.33125230E+06  1.58215480E+06  0.00000000E+00  0.00000000E+00  5.83009536E+04
 7.498923E+01  1.58062444E+06  1.33894249E+06  1.58635484E+06  0.00000000E+00  0.00000000E+00  5.95667111E+04
 7.470547E+01  1.58146624E+06  1.34726933E+06  1.59106606E+06  0.00000000E+00  0.00000000E+00  4.55298588E+04
 7.442341E+01  1.57844636E+06  1.35452782E+06  1.59340672E+06  0.00000000E+00  0.00000000E+00  3.17596913E+04
 7.414347E+01  1.57101561E+06  1.36056191E+06  1.59285207E+06  0.00000000E+00  0.00000000E+00  4.14112043E+04
 7.386607E+01  1.56133222E+06  1.36638920E+06  1.58849380E+06  0.00000000E+00  0.00000000E+00  7.37036911E+04
 7.359029E+01  1.55176321E+06  1.37110616E+06  1.57799738E+06  0.00000000E+00  0.00000000E+00  1.18909678E+05
 7.331657E+01  1.54192986E+06  1.37522620E+06  1.56140860E+06  0.00000000E+00  0.00000000E+00  1.69923513E+05
 7.304531E+01  1.53204921E+06  1.38046499E+06  1.54136393E+06  0.00000000E+00  0.00000000E+00  2.15089297E+05
 7.277562E+01  1.52275654E+06  1.38603085E+06  1.52070460E+06  0.00000000E+00  0.00000000E+00  2.46023856E+05
 7.250792E+01  1.51072100E+06  1.39198137E+06  1.49997823E+06  0.00000000E+00  0.00000000E+00  2.59198835E+05
 7.224260E+01  1.49489428E+06  1.39661533E+06  1.47692390E+06  0.00000000E+00  0.00000000E+00  2.57991389E+05
 7.197879E+01  1.47648823E+06  1.39800925E+06  1.45092313E+06  0.00000000E+00  0.00000000E+00  2.49720905E+05
 7.171691E+01  1.45745912E+06  1.39670613E+06  1.42593377E+06  0.00000000E+00  0.00000000E+00  2.42559776E+05
 7.145733E+01  1.43923813E+06  1.39320548E+06  1.40609352E+06  0.00000000E+00  0.00000000E+00  2.44582096E+05
 7.119922E+01  1.42172136E+06  1.38751848E+06  1.39251824E+06  0.00000000E+00  0.00000000E+00  2.57680674E+05
 7.094297E+01  1.40539601E+06  1.38045708E+06  1.38326106E+06  0.00000000E+00  0.00000000E+00  2.78308695E+05
 7.068896E+01  1.38955062E+06  1.37219821E+06  1.37403941E+06  0.00000000E+00  0.00000000E+00  2.96283090E+05
 7.043636E+01  1.37221396E+06  1.36366726E+06  1.36152801E+06  0.00000000E+00  0.00000000E+00  3.05446643E+05
 7.018556E+01  1.35325722E+06  1.35702835E+06  1.34650394E+06  0.00000000E+00  0.00000000E+00  3.06827640E+05
 6.993693E+01  1.33455826E+06  1.35354542E+06  1.33196303E+06  0.00000000E+00  0.00000000E+00  3.01393364E+05
 6.968967E+01  1.31894728E+06  1.35294689E+06  1.32136430E+06  0.00000000E+00  0.00000000E+00  2.93061407E+05
 6.944454E+01  1.30794574E+06  1.35485480E+06  1.31749234E+06  0.00000000E+00  0.00000000E+00  2.92240626E+05
 6.920074E+01  1.29920454E+06  1.35712011E+06  1.32004303E+06  0.00000000E+00  0.00000000E+00  3.03276264E+05
 6.895864E+01  1.29094433E+06  1.35712599E+06  1.32520055E+06  0.00000000E+00  0.00000000E+00  3.17971035E+05
 6.871862E+01  1.28204628E+06  1.35319697E+06  1.32674186E+06  0.00000000E+00  0.00000000E+00  3.28144466E+05
 6.847988E+01  1.27259769E+06  1.34292187E+06  1.32288367E+06  0.00000000E+00  0.00000000E+00  3.33815814E+05
 6.824279E+01  1.26428237E+06  1.32691573E+06  1.31655047E+06  0.00000000E+00  0.00000000E+00  3.39447443E+05
 6.800772E+01  1.25853461E+06  1.30884703E+06  1.30958353E+06  0.00000000E+00  0.00000000E+00  3.53314605E+05
 6.777389E+01  1.25452735E+06  1.29108189E+06  1.30159342E+06  0.00000000E+00  0.00000000E+00  3.81749523E+05
 6.754166E+01  1.25091875E+06  1.27589951E+06  1.29331790E+06  0.00000000E+00  0.00000000E+00  4.20527933E+05
 6.731138E+01  1.24719821E+06  1.26471594E+06  1.28369468E+06  0.00000000E+00  0.00000000E+00  4.58687767E+05
 6.708230E+01  1.24238956E+06  1.25746974E+06  1.26918555E+06  0.00000000E+00  0.00000000E+00  4.84691029E+05
 6.685478E+01  1.23693402E+06  1.25509044E+06  1.25117272E+06  0.00000000E+00  0.00000000E+00  4.95906603E+05
 6.662915E+01  1.23197529E+06  1.25866354E+06  1.23399427E+06  0.00000000E+00  0.00000000E+00  4.97420814E+05
 6.640469E+01  1.22781041E+06  1.26794123E+06  1.22089210E+06  0.00000000E+00  0.00000000E+00  4.93199542E+05
 6.618173E+01  1.22521254E+06  1.27945048E+06  1.21427460E+06  0.00000000E+00  0.00000000E+00  4.86247387E+05
 6.596062E+01  1.22780937E+06  1.28795336E+06  1.21641406E+06  0.00000000E+00  0.00000000E+00  4.74744725E+05
 6.574063E+01  1.23742946E+06  1.29028987E+06  1.22562839E+06  0.00000000E+00  0.00000000E+00  4.48061627E+05
 6.552210E+01  1.25200733E+06  1.28876661E+06  1.23694516E+06  0.00000000E+00  0.00000000E+00  3.96349125E+05
 6.530536E+01  1.26638995E+06  1.28643703E+06  1.24328268E+06  0.00000000E+00  0.00000000E+00  3.22308926E+05
 6.508972E+01  1.27673360E+06  1.28352184E+06  1.24138845E+06  0.00000000E+00  0.00000000E+00  2.37109457E+05
 6.487549E+01  1.28375102E+06  1.28176045E+06  1.23487351E+06  0.00000000E+00  0.00000000E+00  1.40510155E+05
 6.466300E+01  1.28946550E+06  1.28203967E+06  1.22918510E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6.445157E+01  1.29324862E+06  1.28109225E+06  1.22514358E+06  0.00000000E+00  0.00000000E+00  4.91201133E+04
 6.424151E+01  1.29513406E+06  1.27515614E+06  1.22222571E+06  0.00000000E+00  0.00000000E+00  9.06950661E+04
 6.403315E+01  1.29780730E+06  1.26583433E+06  1.22157657E+06  0.00000000E+00  0.00000000E+00  1.43533495E+05
 6.382581E+01  1.30393529E+06  1.25613865E+06  1.22512226E+06  0.00000000E+00  0.00000000E+00  1.95935123E+05
 6.362014E+01  1.31456643E+06  1.24623642E+06  1.23395822E+06  0.00000000E+00  0.00000000E+00  2.38168103E+05
 6.341546E+01  1.32763039E+06  1.23611091E+06  1.24591903E+06  0.00000000E+00  0.00000000E+00  2.68884844E+05
 6.321209E+01  1.33622258E+06  1.22520356E+06  1.25769392E+06  0.00000000E+00  0.00000000E+00  2.80142375E+05
 6.301034E+01  1.33528222E+06  1.21292882E+06  1.26864049E+06  0.00000000E+00  0.00000000E+00  2.69209168E+05
 6.280956E+01  1.32891070E+06  1.19916359E+06  1.27870407E+06  0.00000000E+00  0.00000000E+00  2.50430193E+05
 6.261006E+01  1.32303447E+06  1.18309160E+06  1.28642442E+06  0.00000000E+00  0.00000000E+00  2.38731500E+05
 6.241213E+01  1.31796839E+06  1.16509121E+06  1.29171003E+06  0.00000000E+00  0.00000000E+00  2.42089542E+05
 6.221514E+01  1.31313046E+06  1.14777375E+06  1.29445718E+06  0.00000000E+00  0.00000000E+00  2.62575336E+05
 6.201938E+01  1.31002701E+06  1.13237159E+06  1.29621969E+06  0.00000000E+00  0.00000000E+00  2.93611844E+05
 6.182517E+01  1.30856400E+06  1.11967563E+06  1.29870710E+06  0.00000000E+00  0.00000000E+00  3.20940411E+05
 6.163186E+01  1.30647262E+06  1.11037397E+06  1.30140733E+06  0.00000000E+00  0.00000000E+00  3.32257692E+05
 6.143975E+01  1.30271271E+06  1.10316388E+06  1.30211941E+06  0.00000000E+00  0.00000000E+00  3.33394741E+05
 6.124914E+01  1.29826546E+06  1.09860289E+06  1.29897156E+06  0.00000000E+00  0.00000000E+00  3.37266447E+05
 6.105941E+01  1.29368465E+06  1.09739476E+06  1.29282551E+06  0.00000000E+00  0.00000000E+00  3.46932316E+05
 6.087085E+01  1.29003111E+06  1.09952588E+06  1.28713728E+06  0.00000000E+00  0.00000000E+00  3.56116997E+05
 6.068375E+01  1.28834488E+06  1.10456568E+06  1.28405837E+06  0.00000000E+00  0.00000000E+00  3.55905067E+05
 6.049751E+01  1.28775852E+06  1.11197152E+06  1.28276311E+06  0.00000000E+00  0.00000000E+00  3.48193092E+05
 6.031240E+01  1.28658967E+06  1.12224379E+06  1.28225832E+06  0.00000000E+00  0.00000000E+00  3.29438377E+05
 6.012871E+01  1.28596465E+06  1.13480859E+06  1.28466211E+06  0.00000000E+00  0.00000000E+00  2.95632237E+05
 5.994584E+01  1.28590238E+06  1.14879672E+06  1.28909867E+06  0.00000000E+00  0.00000000E+00  2.43956074E+05
 5.976409E+01  1.28384902E+06  1.16443010E+06  1.29151591E+06  0.00000000E+00  0.00000000E+00  1.87721635E+05
 5.958372E+01  1.27783942E+06  1.18351363E+06  1.28766892E+06  0.00000000E+00  0.00000000E+00  1.86971299E+05
 5.940415E+01  1.27029054E+06  1.20898252E+06  1.27960030E+06  0.00000000E+00  0.00000000E+00  2.31552682E+05
 5.922595E+01  1.26384679E+06  1.24221214E+06  1.26986677E+06  0.00000000E+00  0.00000000E+00  2.66536426E+05
 5.904853E+01  1.25595624E+06  1.27969395E+06  1.25892453E+06  0.00000000E+00  0.00000000E+00  2.80008138E+05
 5.887217E+01  1.24713081E+06  1.31617245E+06  1.25005790E+06  0.00000000E+00  0.00000000E+00  2.81370051E+05
 5.869713E+01  1.24033989E+06  1.34266733E+06  1.24408377E+06  0.00000000E+00  0.00000000E+00  2.73592318E+05
 5.852286E+01  1.23604672E+06  1.34883091E+06  1.23914094E+06  0.00000000E+00  0.00000000E+00  2.55161118E+05
 5.834962E+01  1.23239340E+06  1.33464263E+06  1.23468160E+06  0.00000000E+00  0.00000000E+00  2.25737844E+05
 5.817768E+01  1.22849665E+06  1.30875514E+06  1.23051611E+06  0.00000000E+00  0.00000000E+00  1.90825613E+05
 5.800647E+01  1.22331966E+06  1.27907506E+06  1.22416130E+06  0.00000000E+00  0.00000000E+00  1.54767260E+05
 5.783627E+01  1.21642514E+06  1.24991787E+06  1.21480068E+06  0.00000000E+00  0.00000000E+00  1.28416220E+05
 5.766733E+01  1.20875794E+06  1.22388106E+06  1.20541349E+06  0.00000000E+00  0.00000000E+00  1.14482377E+05
 5.749912E+01  1.20000037E+06  1.20162841E+06  1.19597537E+06  0.00000000E+00  0.00000000E+00  1.09160810E+05
 5.733187E+01  1.18769029E+06  1.18159984E+06  1.18560798E+06  0.00000000E+00  0.00000000E+00  1.03785792E+05
 5.716587E+01  1.17083696E+06  1.16224627E+06  1.17268654E+06  0.00000000E+00  0.00000000E+00  9.16966369E+04
 5.700056E+01  1.15197094E+06  1.14420583E+06  1.15651445E+06  0.00000000E+00  0.00000000E+00  7.39887788E+04
 5.683620E+01  1.13544012E+06  1.12896833E+06  1.14031940E+06  0.00000000E+00  0.00000000E+00  5.84605847E+04
 5.667305E+01  1.12086916E+06  1.11535447E+06  1.12703222E+06  0.00000000E+00  0.00000000E+00  5.04781989E+04
 5.651057E+01  1.10604674E+06  1.10135274E+06  1.11407335E+06  0.00000000E+00  0.00000000E+00  4.73744996E+04
 5.634902E+01  1.08949049E+06  1.08727958E+06  1.09808029E+06  0.00000000E+00  0.00000000E+00  4.33421062E+04
 5.618865E+01  1.07071624E+06  1.07349104E+06  1.07842855E+06  0.00000000E+00  0.00000000E+00  3.37581931E+04
 5.602894E+01  1.05092753E+06  1.05891447E+06  1.05724408E+06  0.00000000E+00  0.00000000E+00  2.17530279E+04
 5.587013E+01  1.03212976E+06  1.04274899E+06  1.03787608E+06  0.00000000E+00  0.00000000E+00  8.07127858E+03
 5.571247E+01  1.01739261E+06  1.02603467E+06  1.02123179E+06  0.00000000E+00  0.00000000E+00  6.18673828E+03
 5.555544E+01  1.00617376E+06  1.00674763E+06  1.00616363E+06  0.00000000E+00  0.00000000E+00  2.87230778E+03
 5.539930E+01  9.95308005E+05  9.86275628E+05  9.90664798E+05  0.00000000E+00  0.00000000E+00  3.33844363E+04
 5.524428E+01  9.82943218E+05  9.68067391E+05  9.73381902E+05  0.00000000E+00  0.00000000E+00  8.45079868E+04
 5.508988E+01  9.69621561E+05  9.51444378E+05  9.55586834E+05  0.00000000E+00  0.00000000E+00  1.11307087E+05
 5.493659E+01  9.58313101E+05  9.36391424E+05  9.40002478E+05  0.00000000E+00  0.00000000E+00  1.14099623E+05
 5.478390E+01  9.49853684E+05  9.25036899E+05  9.27754271E+05  0.00000000E+00  0.00000000E+00  1.06472382E+05
 5.463206E+01  9.42657052E+05  9.16582854E+05  9.17676625E+05  0.00000000E+00  0.00000000E+00  8.98549636E+04
 5.448130E+01  9.36380781E+05  9.08171670E+05  9.07691312E+05  0.00000000E+00  0.00000000E+00  5.95838728E+04
 5.433113E+01  9.31898375E+05  8.97523991E+05  8.97916988E+05  0.00000000E+00  0.00000000E+00  2.13356282E+04
 5.418179E+01  9.28786857E+05  8.83539711E+05  8.89914038E+05  0.00000000E+00  0.00000000E+00  1.77095531E+04
 5.403350E+01  9.26969257E+05  8.67953446E+05  8.85371567E+05  0.00000000E+00  0.00000000E+00  5.34712756E+04
 5.388579E+01  9.25413969E+05  8.53909061E+05  8.83242846E+05  0.00000000E+00  0.00000000E+00  8.46899078E+04
 5.373888E+01  9.21645763E+05  8.42528352E+05  8.80899629E+05  0.00000000E+00  0.00000000E+00  1.07822795E+05
 5.359300E+01  9.14438355E+05  8.32599155E+05  8.75812972E+05  0.00000000E+00  0.00000000E+00  1.23857262E+05
 5.344768E+01  9.05835510E+05  8.22715653E+05  8.68699992E+05  0.00000000E+00  0.00000000E+00  1.35907915E+05
 5.330315E+01  8.98581336E+05  8.13178945E+05  8.61978840E+05  0.00000000E+00  0.00000000E+00  1.50366250E+05
 5.315962E+01  8.93900803E+05  8.05455247E+05  8.57567792E+05  0.00000000E+00  0.00000000E+00  1.68602594E+05
 5.301664E+01  8.92157910E+05  8.01297735E+05  8.56244417E+05  0.00000000E+00  0.00000000E+00  1.83542869E+05
 5.287443E+01  8.91488170E+05  7.99824300E+05  8.54991670E+05  0.00000000E+00  0.00000000E+00  1.91004070E+05
 5.273320E+01  8.89998194E+05  8.00702016E+05  8.52704845E+05  0.00000000E+00  0.00000000E+00  1.97496749E+05
 5.259250E+01  8.88196598E+05  8.02951790E+05  8.50368922E+05  0.00000000E+00  0.00000000E+00  2.06964424E+05
 5.245255E+01  8.87235056E+05  8.04757328E+05  8.47898745E+05  0.00000000E+00  0.00000000E+00  2.19504659E+05
 5.231356E+01  8.87294411E+05  8.06312980E+05  8.45151767E+05  0.00000000E+00  0.00000000E+00  2.31884996E+05
 5.217509E+01  8.86112653E+05  8.08318682E+05  8.41081859E+05  0.00000000E+00  0.00000000E+00  2.39139467E+05
 5.203735E+01  8.81673972E+05  8.11289310E+05  8.34949622E+05  0.00000000E+00  0.00000000E+00  2.34932463E+05
 5.190055E+01  8.75529160E+05  8.14764186E+05  8.28555093E+05  0.00000000E+00  0.00000000E+00  2.14929213E+05
 5.176426E+01  8.69564510E+05  8.17048292E+05  8.23254831E+05  0.00000000E+00  0.00000000E+00  1.78020008E+05
 5.162889E+01  8.62247998E+05  8.16648330E+05  8.17555980E+05  0.00000000E+00  0.00000000E+00  1.23795923E+05
 5.149401E+01  8.51854714E+05  8.13049117E+05  8.10512030E+05  0.00000000E+00  0.00000000E+00  5.26789261E+04
 5.135984E+01  8.39942865E+05  8.07251942E+05  8.03926954E+05  0.00000000E+00  0.00000000E+00  1.34054646E+04
 5.122658E+01  8.29574407E+05  8.02528294E+05  7.98731120E+05  0.00000000E+00  0.00000000E+00  1.64942812E+04
 5.109379E+01  8.23000664E+05  8.02008568E+05  7.94913748E+05  0.00000000E+00  0.00000000E+00  3.95051752E+04
 5.096169E+01  8.20564876E+05  8.06270487E+05  7.94283135E+05  0.00000000E+00  0.00000000E+00  6.86589681E+04
 5.083048E+01  8.21091524E+05  8.12941606E+05  7.97514534E+05  0.00000000E+00  0.00000000E+00  9.68276830E+04
 5.069974E+01  8.24294092E+05  8.20810228E+05  8.02674553E+05  0.00000000E+00  0.00000000E+00  1.23846219E+05
 5.056967E+01  8.30030084E+05  8.29515362E+05  8.07476723E+05  0.00000000E+00  0.00000000E+00  1.54022614E+05
 5.044047E+01  8.39000233E+05  8.39923242E+05  8.11675436E+05  0.00000000E+00  0.00000000E+00  1.83095595E+05
 5.031173E+01  8.49182964E+05  8.52835405E+05  8.16335713E+05  0.00000000E+00  0.00000000E+00  2.01878544E+05
 5.018364E+01  8.57258844E+05  8.66646381E+05  8.21661851E+05  0.00000000E+00  0.00000000E+00  2.04248936E+05
 5.005640E+01  8.60512544E+05  8.78900461E+05  8.27619654E+05  0.00000000E+00  0.00000000E+00  1.88236306E+05
 4.992960E+01  8.60804115E+05  8.89677629E+05  8.33609333E+05  0.00000000E+00  0.00000000E+00  1.44591828E+05
 4.980345E+01  8.60497544E+05  9.00055603E+05  8.38789068E+05  0.00000000E+00  0.00000000E+00  2.29655914E+04
 4.967813E+01  8.59233164E+05  9.07811620E+05  8.43262137E+05  0.00000000E+00  0.00000000E+00  3.55646479E+04
 4.955324E+01  8.57755524E+05  9.11174339E+05  8.48581340E+05  0.00000000E+00  0.00000000E+00  3.16746182E+04
 4.942898E+01  8.58189966E+05  9.11877287E+05  8.55575922E+05  0.00000000E+00  0.00000000E+00  1.74949062E+04
 4.930554E+01  8.61652075E+05  9.13844427E+05  8.63507738E+05  0.00000000E+00  0.00000000E+00  1.17811403E+03
 4.918251E+01  8.66317384E+05  9.18314292E+05  8.70747138E+05  0.00000000E+00  0.00000000E+00  4.66421196E+03
 4.906010E+01  8.70051975E+05  9.23813521E+05  8.75389088E+05  0.00000000E+00  0.00000000E+00  5.70362254E+03
 4.893849E+01  8.70705490E+05  9.29410382E+05  8.76372087E+05  0.00000000E+00  0.00000000E+00  1.58100866E+04
 4.881729E+01  8.69170427E+05  9.34630579E+05  8.75737853E+05  0.00000000E+00  0.00000000E+00  1.25328728E+04
 4.869668E+01  8.68072151E+05  9.41790928E+05  8.77429934E+05  0.00000000E+00  0.00000000E+00  9.01160799E+02
 4.857687E+01  8.69929641E+05  9.54807133E+05  8.84531569E+05  0.00000000E+00  0.00000000E+00  1.71910453E+04
 4.845745E+01  8.77757792E+05  9.76958313E+05  8.98889828E+05  0.00000000E+00  0.00000000E+00  3.57014729E+04
 4.833880E+01  8.91339226E+05  1.00605654E+06  9.19981075E+05  0.00000000E+00  0.00000000E+00  5.63092793E+04
 4.822055E+01  9.09418566E+05  1.03597844E+06  9.44894804E+05  0.00000000E+00  0.00000000E+00  7.56736262E+04
